,rank,title,total ratings,installs,average rating,growth (30 days),growth (60 days),price,category,5 star ratings,4 star ratings,3 star ratings,2 star ratings,1 star ratings
1242,17,Scary Teacher 3D,1264769,100000000,4,4.2,9.4,0.0,SIMULATION,910338,109308,62930,39377,142813
1243,18,"Cash, Inc. Money Clicker Game & Business Adventure",1243436,10000000,4,0.9,1.7,0.0,SIMULATION,1039153,84922,45291,20019,54048
1244,19,Bus Simulator : Ultimate,1218642,50000000,4,7.3,11.4,0.0,SIMULATION,852661,133280,68279,38685,125734
1245,20,Hooked Inc: Fisher Tycoon,1216891,10000000,4,1.1,2.5,0.0,SIMULATION,881238,188929,87539,20875,38307
1246,21,Vegas Crime Simulator,1210916,100000000,4,0.9,1.9,0.0,SIMULATION,861406,85432,59428,42751,161897
1247,22,House Flipper: Home Design & Simulator Games,1160646,10000000,4,7.2,15.9,0.0,SIMULATION,896264,175664,49198,12920,26597
1248,23,"Egg, Inc.",1055152,10000000,4,1.8,4.3,0.0,SIMULATION,761330,192559,59534,15423,26303
1249,24,Design Home: House Renovation,1053098,50000000,4,1.2,3.1,0.0,SIMULATION,627464,220283,89694,43213,72441
1250,25,The Sims™ FreePlay,1004304,10000000,4,0.2,0.4,0.0,SIMULATION,655793,114334,65822,34380,133973
1251,26,Block City Wars: Pixel Shooter with Battle Royale,999846,10000000,4,0.3,0.7,0.0,SIMULATION,640733,109253,68841,37389,143629
1252,27,Paradise Island,976872,10000000,4,0.0,0.0,0.0,SIMULATION,631576,161006,82647,34326,67315
1253,28,Car Parking Multiplayer,961095,50000000,4,6.2,14.1,0.0,SIMULATION,722284,86105,41201,23345,88157
1254,29,Happy Mall Story: Sim Game,955109,10000000,4,0.4,0.8,0.0,SIMULATION,734006,130386,50647,13323,26745
1255,30,Cooking Diary®: Tasty Restaurant & Cafe Game,945807,10000000,4,1.6,3.7,0.0,SIMULATION,716734,128526,45012,17630,37902
1256,31,Clean Road,931389,50000000,4,0.0,0.1,0.0,SIMULATION,623758,97783,81972,36797,91077
1257,32,Farming Simulator 14,913357,100000000,4,0.9,1.7,0.0,SIMULATION,657566,71214,44473,29538,110563
1258,33,Klondike Adventures,882690,10000000,4,2.4,5.9,0.0,SIMULATION,701501,81667,37640,16884,44995
1259,34,Airport City,880659,10000000,3,0.4,0.9,0.0,SIMULATION,499070,136217,78571,40680,126119
1260,35,Cafeland - World Kitchen,841432,10000000,4,1.3,2.6,0.0,SIMULATION,605637,115698,51236,20680,48178
1261,36,Zombie Castaways,813912,10000000,4,0.3,0.8,0.0,SIMULATION,617744,106689,43975,14804,30698
1262,37,Barbie Dreamhouse Adventures,796153,50000000,4,3.2,7.6,0.0,SIMULATION,546289,80821,46463,27262,95315
1263,38,Turbo Dismount™,765250,50000000,4,0.3,0.7,0.0,SIMULATION,515008,89015,53159,25335,82731
1264,39,Truck Simulator 2018 : Europe,758948,100000000,4,2.9,6.0,0.0,SIMULATION,514724,70767,45153,28608,99693
1265,40,Godus,740483,10000000,4,0.1,516.9,0.0,SIMULATION,448604,136222,66882,28655,60118
1266,41,Animal Crossing: Pocket Camp,734122,10000000,4,0.5,2.4,0.0,SIMULATION,518421,102421,43823,18579,50876
1267,42,Let's Fish: Sport Fishing Games. Fishing Simulator,709426,10000000,4,0.2,0.4,0.0,SIMULATION,494190,133523,50535,9803,21372
1268,43,Flight Simulator: Fly Plane 3D,708938,100000000,3,0.1,0.2,0.0,SIMULATION,442574,63971,56129,29012,117248
1269,44,2 3 4 Player Mini Games,704695,100000000,4,4.0,8.6,0.0,SIMULATION,532809,56092,29099,17362,69331
1270,45,Heavy Truck Simulator,683592,10000000,4,0.3,0.7,0.0,SIMULATION,462013,70983,41810,22014,86769
1271,46,Hotel Story: Resort Simulation,671111,10000000,4,0.1,0.2,0.0,SIMULATION,464483,85302,54588,19605,47130
1272,47,Clouds & Sheep,664240,10000000,4,0.2,0.4,0.0,SIMULATION,545194,52362,27910,10232,28539
1273,48,Weaphones™ Gun Sim Free Vol 1,651287,50000000,4,0.2,0.6,0.0,SIMULATION,470567,56357,36998,18998,68364
1274,49,Make More! – Idle Manager,648290,10000000,4,0.9,1.7,0.0,SIMULATION,485935,70484,36921,15854,39093
1275,50,School Girls Simulator,643497,10000000,4,1.7,3.6,0.0,SIMULATION,481585,60163,28340,15861,57546
1276,51,Raft Survival: Ocean Nomad - Simulator,641259,50000000,4,4.4,9.2,0.0,SIMULATION,451269,73006,40541,19087,57353
1277,52,Coach Bus Simulator,640012,10000000,4,0.5,1.0,0.0,SIMULATION,405565,72000,44204,24153,94088
1278,53,Disney Magic Kingdoms: Build Your Own Magical Park,624634,50000000,3,0.3,0.7,0.0,SIMULATION,378516,68203,42677,29034,106202
1279,54,Linda Brown: Interactive Story,620435,10000000,4,0.2,0.5,0.0,SIMULATION,395363,65435,37895,23622,98118
1280,55,Solar Smash,609547,10000000,4,15.8,64.3,0.0,SIMULATION,479497,56553,26852,12237,34405
1281,56,Drive and Park,607477,50000000,4,0.4,0.6,0.0,SIMULATION,428415,70221,44605,18880,45354
1282,57,High School Story,604400,10000000,4,0.0,0.0,0.0,SIMULATION,458884,69985,33454,11517,30557
1283,58,Car Simulator 2,593269,10000000,4,3.9,8.6,0.0,SIMULATION,459452,47555,22115,13771,50373
1284,59,Bud Farm: Grass Roots,572365,10000000,4,0.1,0.1,0.0,SIMULATION,464939,68293,16484,6583,16064
1285,60,Fire Emblem Heroes,555485,5000000,4,0.5,1.0,0.0,SIMULATION,394139,85652,31238,12687,31767
1286,61,Hi Cooking,552049,10000000,4,0.1,0.1,0.0,SIMULATION,427302,50508,31366,12153,30718
1287,62,Idle Supermarket Tycoon - Tiny Shop Game,543795,10000000,4,0.5,481.5,0.0,SIMULATION,347069,84658,45262,20402,46402
1288,63,World Truck Driving Simulator,502248,10000000,4,3.4,6.4,0.0,SIMULATION,372965,50894,23747,11770,42870
1289,64,Taxi Game,501382,50000000,3,0.0,0.0,0.0,SIMULATION,249117,39864,38725,33320,140354
1290,65,My Story: Choose Your Own Path,495240,10000000,4,0.1,0.3,0.0,SIMULATION,315630,70759,43914,18950,45984
1291,66,Public Transport Simulator,490931,10000000,4,0.5,1.1,0.0,SIMULATION,336153,55303,30560,16791,52121
1292,67,Stickman Dismounting,482519,10000000,4,0.3,0.6,0.0,SIMULATION,325745,62787,34580,15140,44265
1293,68,High School Simulator 2018,469556,10000000,4,2.2,4.9,0.0,SIMULATION,319312,49141,28495,16144,56462
1294,69,Car Mechanic Simulator 21,461516,10000000,4,4.7,8.2,0.0,SIMULATION,328638,72163,33136,9419,18158
1295,70,"Avatar Life - fun, love & games in virtual world!",460207,10000000,4,0.6,1.4,0.0,SIMULATION,290673,63017,32312,15512,58692
1296,71,Indian Train Simulator,459870,10000000,4,1.0,1.9,0.0,SIMULATION,296424,48785,31277,19678,63704
1297,72,Battle Disc,452939,10000000,4,1.1,1.4,0.0,SIMULATION,312223,51549,35188,15361,38614
1298,73,Heavy Bus Simulator,447230,10000000,4,0.4,0.9,0.0,SIMULATION,295736,49354,27584,15716,58838
1299,74,Симулятор жизни Ютубера,444868,1000000,4,0.3,0.7,0.0,SIMULATION,360479,53149,17468,4630,9141
1300,75,Woodturning,440328,100000000,3,1.9,5.8,0.0,SIMULATION,270134,48303,34507,23777,63605
1301,76,Truck Simulator USA - Evolution,438497,10000000,4,1.6,2.9,0.0,SIMULATION,279057,59004,33758,16184,50492
1302,77,BitLife - Life Simulator,436857,10000000,4,1.8,3.6,0.0,SIMULATION,284626,70011,30778,15633,35807
1303,78,Bio Inc - Plague and rebel doctors offline,425415,10000000,4,0.0,0.0,0.0,SIMULATION,256882,80382,35672,14906,37571
1304,79,Idle Miner Tycoon: Mine & Money Clicker Management,424389,50000000,4,0.2,0.5,0.0,SIMULATION,322660,60867,23726,5834,11299
1305,80,ZooCraft: Animal Family Simulator,423346,10000000,4,0.3,0.6,0.0,SIMULATION,289749,67679,29166,11427,25323
1306,81,Goat Simulator,421173,10000000,4,1.7,3.6,0.0,SIMULATION,313187,34205,17716,10470,45593
1307,82,Mystic Messenger,419193,5000000,4,0.8,1.7,0.0,SIMULATION,356875,30456,11327,5569,14964
1308,83,Extreme Landings,416810,10000000,3,0.3,709.0,0.0,SIMULATION,247167,51343,29577,18589,70132
1309,84,Stickman Rope Hero,408005,10000000,4,0.4,1.0,0.0,SIMULATION,268617,36817,24125,15405,63038
1310,85,Prison Empire Tycoon - Idle Game,404733,10000000,4,3.2,6.4,0.0,SIMULATION,269192,76249,27786,10798,20707
1311,86,FarmVille 2: Tropic Escape,402206,10000000,4,0.2,0.4,0.0,SIMULATION,265159,57516,29317,14948,35263
1312,87,Terrarium: Garden Idle,392903,5000000,4,0.8,2.1,0.0,SIMULATION,321942,39408,14389,6023,11138
1313,88,Dragons World,392700,10000000,4,0.0,0.1,0.0,SIMULATION,272947,43110,26799,11177,38665
1314,89,Mobile Bus Simulator,390139,50000000,4,2.2,4.8,0.0,SIMULATION,273404,29817,20720,14467,51727
1315,90,Tap Tap Fish AbyssRium - Healing Aquarium (+VR),385639,10000000,4,0.0,0.0,0.0,SIMULATION,252021,52499,29098,14284,37735
1316,91,레알팜 : 진짜 농산물 주는 게임,382940,5000000,4,0.1,0.0,0.0,SIMULATION,242138,74428,36624,8536,21211
1317,92,WorldBox - Sandbox God Simulator,382650,10000000,4,3.8,8.0,0.0,SIMULATION,293144,50979,17901,5934,14691
1318,93,Hotel Empire Tycoon - Idle Game Manager Simulator,379532,10000000,4,1.2,2.4,0.0,SIMULATION,247748,63796,29275,12104,26607
1319,94,Townsmen,377596,10000000,4,0.1,0.2,0.0,SIMULATION,252277,51899,23109,11199,39109
1320,95,DragonVale,376552,10000000,4,0.1,0.2,0.0,SIMULATION,271141,45288,20340,10435,29346
1321,96,Happy Pet Story: Virtual Pet Game,371385,10000000,4,0.8,1.6,0.0,SIMULATION,293088,33781,16211,7196,21108
1322,97,Teen Love Story Games For Girls,370084,10000000,4,0.0,0.1,0.0,SIMULATION,235199,38028,24286,16630,55938
1323,98,Bee Factory,369586,10000000,4,1.0,2.0,0.0,SIMULATION,267726,42019,23238,11274,25327
1324,99,Bridge Constructor FREE,367616,10000000,4,0.0,0.0,0.0,SIMULATION,230926,47877,27285,10760,50765
1325,100,Kill Shot,365531,10000000,4,0.0,0.1,0.0,SIMULATION,260286,71588,20104,3725,9827
1326,1,8 Ball Pool,21632735,500000000,4,1.2,630.8,0.0,SPORTS,16281475,2268294,1017204,425693,1640067
1327,2,Dream League Soccer,13385786,100000000,4,0.0,0.1,0.0,SPORTS,10086735,1454500,646066,266864,931618
1328,3,Score! Hero,6856324,100000000,4,0.5,1.1,0.0,SPORTS,4551071,837222,464347,222878,780804
1329,4,eFootball PES 2021,6633030,50000000,4,3.3,7.4,0.0,SPORTS,4847463,639852,315999,158995,670718
1330,5,Top Eleven 2021: Be a Soccer Manager,4721659,100000000,4,1.5,3.2,0.0,SPORTS,3588283,753250,202057,60167,117899
1331,6,Carrom Pool: Disc Game,3181731,100000000,4,7.4,11.5,0.0,SPORTS,2157840,364339,220366,106843,332341
1332,7,Dream League Soccer 2021,3161007,50000000,4,8.3,19.5,0.0,SPORTS,2235530,376586,198148,88356,262385
1333,8,EA SPORTS UFC®,2999325,50000000,4,0.2,0.5,0.0,SPORTS,2136445,388689,166512,69482,238194
1334,9,World Cricket Championship 2 - WCC2,2968290,50000000,4,0.8,1.7,0.0,SPORTS,2084392,342113,160793,76200,304791
1335,10,Bowling King,2935299,10000000,4,0.1,0.3,0.0,SPORTS,2170300,459849,176480,39384,89283
1336,11,Pooking - Billiards City,2651825,100000000,4,1.9,4.0,0.0,SPORTS,1882062,372889,168158,63964,164749
1337,12,New Star Soccer,2284366,10000000,4,0.3,0.7,0.0,SPORTS,1748328,338980,111056,26543,59457
1338,13,Soccer Stars,2243246,50000000,4,0.4,1.0,0.0,SPORTS,1598826,206648,115761,61612,260397
1339,14,Online Soccer Manager (OSM) - 20/21,2010215,10000000,4,0.8,1.8,0.0,SPORTS,1481891,233514,97167,41065,156575
1340,15,World Soccer League,1993891,100000000,4,1.9,4.2,0.0,SPORTS,1422477,174753,112505,61988,222165
1341,16,Golf Clash,1990469,10000000,4,0.4,0.8,0.0,SPORTS,1210213,428240,150477,55096,146441
1342,17,Football Strike - Multiplayer Soccer,1853563,100000000,4,3.0,6.4,0.0,SPORTS,1366393,212579,111087,40535,122966
1343,18,Head Ball 2 - Online Soccer Game,1753364,50000000,4,1.4,3.1,0.0,SPORTS,1167484,151506,87424,53241,293706
1344,19,Fishing Hook,1687621,50000000,4,0.5,1.0,0.0,SPORTS,1189980,220383,122089,42638,112529
1345,20,Head Soccer,1631259,50000000,4,0.0,0.1,0.0,SPORTS,1139374,167320,93301,35705,195558
1346,21,Pool Billiards Pro,1477201,100000000,4,0.1,0.2,0.0,SPORTS,1020041,186164,121604,38112,111278
1347,22,Ace Fishing: Wild Catch,1375149,10000000,4,0.0,0.0,0.0,SPORTS,956797,208855,96014,28267,85213
1348,23,Wrestling Revolution 3D,1269327,50000000,4,0.5,1.1,0.0,SPORTS,847859,130863,81191,43650,165762
1349,24,zzSUNSET Last Season MM,1245413,10000000,4,0.0,0.0,0.0,SPORTS,851499,131004,60713,38549,163645
1350,25,Basketball Stars,1240874,50000000,4,1.0,2.6,0.0,SPORTS,884186,178064,72646,24750,81225
1351,26,Run Race 3D,1223330,100000000,4,0.7,1.5,0.0,SPORTS,779223,139861,91243,54031,158969
1352,27,Real Cricket™ 20,1173980,10000000,4,3.0,5.3,0.0,SPORTS,785369,145269,73509,34370,135461
1353,28,3D Bowling,1171064,100000000,4,0.1,0.3,0.0,SPORTS,850318,152322,74213,25060,69149
1354,29,Tennis Clash: 1v1 Free Online Sports Game,1090511,10000000,4,3.1,5.6,0.0,SPORTS,735323,149631,71632,31036,102887
1355,30,PES CLUB MANAGER,1028795,10000000,4,0.3,0.8,0.0,SPORTS,663622,128424,66081,35654,135011
1356,31,Shooting World - Gun Fire,1013587,50000000,4,0.5,0.9,0.0,SPORTS,807463,105621,40973,16139,43389
1357,32,Archery Master 3D,955057,100000000,4,0.1,0.3,0.0,SPORTS,627644,108404,73468,34815,110723
1358,33,Soccer Star 2021 Top Leagues: Play the SOCCER game,911473,10000000,4,5546.9,1.9,0.0,SPORTS,632151,98242,55088,28447,97544
1359,34,Real Football,907290,50000000,3,0.5,1.1,0.0,SPORTS,510826,90630,72909,43412,189511
1360,35,Head Football LaLiga 2021 - Skills Soccer Games,898768,10000000,4,0.1,0.2,0.0,SPORTS,620533,93797,48107,21740,114589
1361,36,Flip Diving,882096,50000000,4,0.3,0.8,0.0,SPORTS,665550,89779,45159,21600,60005
1362,37,World Cricket Championship Lt,830720,50000000,4,1.1,2.0,0.0,SPORTS,553923,84564,54753,30030,107447
1363,38,Score! Match - PvP Soccer,800381,50000000,4,1.8,3.7,0.0,SPORTS,533959,91057,51104,23326,100933
1364,39,Kite Flying - Layang Layang,791739,50000000,4,0.3,0.6,0.0,SPORTS,563091,61090,40304,25448,101803
1365,40,Final kick 2020 Best Online football penalty game,764961,10000000,4,0.1,0.1,0.0,SPORTS,529693,100865,47391,16992,70017
1366,41,Mini Golf King - Multiplayer Game,763809,10000000,4,0.2,0.5,0.0,SPORTS,469929,152955,62157,21875,56891
1367,42,Boxing Star,741513,10000000,4,0.6,1.5,0.0,SPORTS,535641,102194,40413,14977,48285
1368,43,Ultimate Soccer - Football,735171,50000000,3,0.3,0.6,0.0,SPORTS,437502,68332,53638,34036,141662
1369,44,Real Cricket™ 17,731621,10000000,4,0.3,0.5,0.0,SPORTS,482387,85634,50657,24070,88870
1370,45,Stickman Soccer 2014,709937,10000000,4,0.1,0.2,0.0,SPORTS,528783,71826,42348,13419,53559
1371,46,Mobile Soccer,706812,10000000,4,0.0,0.0,0.0,SPORTS,535210,69973,33539,12723,55364
1372,47,Touchgrind BMX,701459,10000000,3,0.4,0.9,0.0,SPORTS,413726,88509,60945,31050,107227
1373,48,Golf Battle,643614,50000000,4,3.0,7.0,0.0,SPORTS,406123,98989,47508,21946,69046
1374,49,Soccer Star 2020 World Football: World Star Cup,609649,10000000,4,0.1,0.1,0.0,SPORTS,400158,69557,39896,19853,80183
1375,50,Shooting Archery,609296,50000000,4,3.3,8.1,0.0,SPORTS,432282,94840,40134,12280,29758
1376,51,WWE SuperCard - Battle Cards,606187,10000000,4,0.2,0.6,0.0,SPORTS,430874,67636,29880,16510,61285
1377,52,Winner Soccer Evo Elite,574059,10000000,4,1.0,2.2,0.0,SPORTS,411806,56784,33689,16799,54978
1378,53,Basketball Shoot,560180,10000000,4,0.0,0.0,0.0,SPORTS,367273,81332,43836,18658,49078
1379,54,NBA LIVE Mobile Basketball,535002,50000000,4,0.1,0.2,0.0,SPORTS,386021,57440,25220,13740,52580
1380,55,Badminton League,525279,50000000,4,0.6,1.6,0.0,SPORTS,330363,53611,38069,23007,80227
1381,56,EA SPORTS™ FIFA 21 Companion,523056,10000000,3,0.6,1.5,0.0,SPORTS,299326,64282,33360,20314,105772
1382,57,Soccer Cup 2021: Free Football Games,498485,50000000,4,2.3,4.6,0.0,SPORTS,332313,51049,33983,17175,63963
1383,58,Stickman Soccer - Classic,498367,10000000,4,0.0,0.1,0.0,SPORTS,360612,57971,33439,10326,36018
1384,59,Soccer Super Star,496476,50000000,4,10.8,27.3,0.0,SPORTS,350549,65548,33569,11808,35000
1385,60,Golf Star™,457537,10000000,4,0.1,0.0,0.0,SPORTS,271186,85186,31744,14167,55251
1386,61,Fanatical Football,456387,10000000,4,121.6,0.1,0.0,SPORTS,298062,52142,31748,14031,60401
1387,62,⚽Puppet Soccer 2014 - Big Head Football 🏆,455149,10000000,4,0.4,0.8,0.0,SPORTS,300993,36779,23933,16155,77287
1388,63,Shooting Ball,452591,10000000,4,4.0,9.2,0.0,SPORTS,305232,80398,36170,10098,20691
1389,64,Basketball Mania,448601,10000000,4,0.0,0.0,0.0,SPORTS,302450,61581,37015,13418,34135
1390,65,Volleyball Champions 3D - Online Sports Game,446911,10000000,4,0.1,0.3,0.0,SPORTS,272730,64568,43604,17995,48011
1391,66,Basketball Battle,444198,10000000,4,0.2,0.5,0.0,SPORTS,320223,52837,27370,12160,31606
1392,67,Golf King - World Tour,428647,5000000,4,3.9,8.6,0.0,SPORTS,296744,90844,23382,5097,12578
1393,68,Shooting King,419893,10000000,4,0.2,0.4,0.0,SPORTS,260223,87017,43054,10604,18993
1394,69,Homerun Battle 2,413619,5000000,4,0.0,0.0,0.0,SPORTS,343505,38787,12196,3675,15453
1395,70,Hit & Knock down,402390,10000000,4,0.5,1.5,0.0,SPORTS,270001,58862,32812,11496,29216
1396,71,Table Tennis 3D,393293,10000000,4,0.1,0.2,0.0,SPORTS,253594,58402,33719,10816,36759
1397,72,Fishing Paradise 3D Free+,384096,10000000,4,0.1,0.3,0.0,SPORTS,243744,57619,35647,12745,34338
1398,73,Sachin Saga Cricket Champions,379119,10000000,3,1.8,3.4,0.0,SPORTS,229185,46052,27425,14472,61982
1399,74,Top Football Manager 2021,375089,10000000,4,0.9,1.8,0.0,SPORTS,246164,59003,27066,9842,33013
1400,75,Wrestling Revolution,368562,10000000,4,0.4,0.9,0.0,SPORTS,243719,38393,23013,13210,50224
1401,76,3D Pool Ball,362339,10000000,4,0.5,1.1,0.0,SPORTS,259234,34428,21411,10471,36793
1402,77,Stickman Basketball,356039,10000000,4,0.0,0.0,0.0,SPORTS,258057,39470,21786,8007,28716
1403,78,Golf Rival,346518,10000000,4,2.7,5.6,0.0,SPORTS,230058,62135,19781,8999,25543
1404,79,Mike V: Skateboard Party,338202,10000000,4,0.1,0.2,0.0,SPORTS,244122,35967,19367,8170,30574
1405,80,Stick Cricket Premier League,335702,5000000,4,0.2,0.4,0.0,SPORTS,217218,48828,21665,9633,38355
1406,81,Mobile Soccer League,327608,10000000,4,9750.2,1.3,0.0,SPORTS,210984,46272,24348,11236,34766
1407,82,Virtual Table Tennis 3D,327381,10000000,4,0.0,0.1,0.0,SPORTS,209651,37816,25667,8499,45745
1408,83,Badminton Legend,312534,10000000,4,0.2,0.6,0.0,SPORTS,247349,22693,14726,7338,20426
1409,84,Retro Bowl,305429,1000000,4,2.9,6.0,0.0,SPORTS,241707,50043,9331,1728,2617
1410,85,Mini Football - Mobile Soccer,301571,10000000,4,5.3,11.1,0.0,SPORTS,197259,39792,18432,9051,37034
1411,86,Soccer Kicks (Football),288957,10000000,4,0.0,0.0,0.0,SPORTS,175653,33972,27958,14074,37298
1412,87,Fanatical Basketball,276833,10000000,4,0.5,1.1,0.0,SPORTS,188798,28592,20486,9394,29561
1413,88,PBA® Bowling Challenge,276082,10000000,4,0.3,0.6,0.0,SPORTS,195262,46016,14447,5826,14527
1414,89,Touchgrind Skate 2,272380,10000000,3,0.7,1.5,0.0,SPORTS,154533,37974,24205,12601,43063
1415,90,Baseball Superstars® 2013,269937,5000000,4,0.1,0.0,0.0,SPORTS,190570,40822,19536,5036,13970
1416,91,Flip Master,266048,10000000,4,0.5,1.1,0.0,SPORTS,182023,29897,18752,9196,26178
1417,92,Archery Tournament,265926,10000000,4,0.0,0.0,0.0,SPORTS,149106,49116,30239,11901,25562
1418,93,Winner Soccer Evolution,264519,10000000,4,1.5,3.2,0.0,SPORTS,184046,26125,16655,9001,28690
1419,94,Shoot Goal - Football Stars Soccer Games 2021,261197,10000000,4,0.2,0.4,0.0,SPORTS,173684,24880,16850,9080,36700
1420,95,Badminton 3D,258454,10000000,4,0.1,0.1,0.0,SPORTS,165941,39223,24908,6873,21507
1421,96,Photo Finish Horse Racing,254590,5000000,4,435.4,0.4,0.0,SPORTS,216840,19662,6088,2999,8998
1422,97,Basketball Kings: Multiplayer,252130,5000000,4,0.0,0.0,0.0,SPORTS,198907,28125,12033,3178,9884
1423,98,Stickman Soccer 2016,251087,10000000,4,0.1,0.2,0.0,SPORTS,173365,29455,16365,7119,24782
1424,99,Ultimate Tennis: 3D online sports game,245430,10000000,4,0.2,0.5,0.0,SPORTS,157055,35355,16787,8030,28200
1425,100,Futsal Football 2,243214,10000000,2,0.0,0.0,0.0,SPORTS,84461,12107,13275,8344,125025
1426,1,Clash of Clans,55766763,500000000,4,0.3,1.0,0.0,STRATEGY,43346128,5404966,2276203,971321,3768141
1427,2,Clash Royale,30852360,100000000,4,0.4,0.8,0.0,STRATEGY,21009004,3645468,1655906,777067,3764913
1428,3,Lords Mobile: Tower Defense,6548519,100000000,4,2.0,4.2,0.0,STRATEGY,4667558,783541,364754,141812,590852
1429,4,Boom Beach,6055738,50000000,4,0.1,0.2,0.0,STRATEGY,4401189,803632,324777,122057,404080
1430,5,Plants vs. Zombies FREE,5164307,100000000,4,0.6,1.2,0.0,STRATEGY,3744157,524307,276843,139857,479140
1431,6,Castle Clash: Guild Royale,5013543,100000000,4,0.4,0.7,0.0,STRATEGY,3490753,444434,253620,123462,701271
1432,7,Grow Empire: Rome,3687571,10000000,4,0.6,1.2,0.0,STRATEGY,2764963,535971,217151,53862,115622
1433,8,World of Tanks Blitz PVP MMO 3D tank game for free,3671736,100000000,4,1.0,2.3,0.0,STRATEGY,2525303,392631,182624,110955,460219
1434,9,Monster Legends: Breed and Collect,3342006,50000000,4,0.4,1.0,0.0,STRATEGY,2555996,356028,147355,62745,219879
1435,10,Bid Wars - Storage Auctions and Pawn Shop Tycoon,3120219,10000000,4,0.1,0.3,0.0,STRATEGY,2040765,579613,287144,79355,133340
1436,11,Clash of Kings : Newly Presented Knight System,2317500,50000000,4,0.0,0.1,0.0,STRATEGY,1492317,268330,147956,76316,332578
1437,12,Vlogger Go Viral: Streamer Tuber Idle Life Games,2120051,10000000,4,0.3,0.9,0.0,STRATEGY,1672347,210475,88357,39902,108966
1438,13,Stick War: Legacy,1997631,100000000,4,2.3,4.6,0.0,STRATEGY,1594877,141385,68934,38963,153468
1439,14,State of Survival: The Walking Dead Collaboration,1823903,50000000,4,2.7,6.4,0.0,STRATEGY,1293252,279123,89442,34210,127873
1440,15,Castle Clash: Схватка Гильдий,1727242,10000000,4,0.2,41869.7,0.0,STRATEGY,1317062,146795,69614,36254,157515
1441,16,Clash of Lords 2: Guild Castle,1709263,10000000,4,0.0,0.0,0.0,STRATEGY,1217904,157175,101282,35373,197526
1442,17,Rise of Kingdoms: Lost Crusade,1651636,10000000,4,1.5,3.3,0.0,STRATEGY,1165118,185134,73380,37330,190672
1443,18,Last Shelter: Survival,1526081,10000000,4,691.5,0.8,0.0,STRATEGY,985247,263163,104963,40419,132287
1444,19,Game of War - Fire Age,1492534,50000000,3,0.0,0.0,0.0,STRATEGY,787791,132570,128828,58422,384920
1445,20,Megapolis: city building simulator. Urban strategy,1451408,50000000,4,0.2,0.3,0.0,STRATEGY,1018102,214995,74627,35751,107932
1446,21,Empire: Four Kingdoms | Medieval Strategy MMO,1319150,50000000,4,0.1,0.1,0.0,STRATEGY,814958,193275,100281,44780,165854
1447,22,Castle Crush: Epic Battle - Free Strategy Games,1311005,50000000,4,0.9,2.3,0.0,STRATEGY,963379,139126,67624,29664,111211
1448,23,League of Legends: Wild Rift,1296343,10000000,4,8.4,24.2,0.0,STRATEGY,897519,136143,68889,36300,157490
1449,24,King of Thieves,1272102,10000000,4,0.2,0.3,0.0,STRATEGY,912259,165799,66623,29432,97986
1450,25,Throne Rush,1225321,10000000,4,0.0,0.1,0.0,STRATEGY,914224,141171,64228,22751,82945
1451,26,Bid Wars 2: Pawn Shop - Storage Auction Simulator,1006180,10000000,4,2.1,4.7,0.0,STRATEGY,598228,221366,107170,25486,53928
1452,27,Rise of Empires: Ice and Fire,993926,10000000,4,5.3,15.4,0.0,STRATEGY,832782,86268,34499,9882,30492
1453,28,Mafia City,990104,50000000,4,2.2,4.3,0.0,STRATEGY,678367,108437,40951,23586,138761
1454,29,Forge of Empires: Build your City,981368,10000000,4,0.7,1.4,0.0,STRATEGY,661812,170284,55103,24310,69855
1455,30,King of Avalon: Dominion,929429,50000000,4,2.5,6.0,0.0,STRATEGY,613067,155707,66444,21163,73046
1456,31,aa,905021,50000000,4,0.0,0.0,0.0,STRATEGY,608721,105113,66943,23677,100565
1457,32,Mobile Strike,897313,50000000,3,0.2,0.4,0.0,STRATEGY,491163,71390,71929,34966,227863
1458,33,Bloons TD Battles,896950,10000000,4,0.4,0.7,0.0,STRATEGY,614582,116548,53505,23239,89073
1459,34,Last Empire - War Z: Strategy,874080,50000000,4,0.0,0.0,0.0,STRATEGY,555162,84313,59108,29384,146111
1460,35,Alien Creeps TD - Epic tower defense,853029,10000000,4,0.2,0.4,0.0,STRATEGY,587382,144144,56887,19392,45222
1461,36,Vainglory,830008,10000000,3,0.0,0.0,0.0,STRATEGY,464657,63877,52953,38624,209896
1462,37,Jungle Heat: War of Clans,828238,10000000,4,0.0,0.0,0.0,STRATEGY,577865,84762,49003,21305,95300
1463,38,The Walking Dead No Man's Land,796172,10000000,4,0.3,0.8,0.0,STRATEGY,583685,128382,39518,12969,31616
1464,39,Art of War: Legions,780016,10000000,4,1.4,3.1,0.0,STRATEGY,603243,59946,33610,18683,64532
1465,40,DomiNations,762869,10000000,4,0.6,0.7,0.0,STRATEGY,466955,107353,49516,27844,111198
1466,41,World at Arms,757664,10000000,4,0.1,0.1,0.0,STRATEGY,472981,111421,60179,22066,91014
1467,42,Heroes of Order & Chaos,722453,10000000,3,0.0,0.1,0.0,STRATEGY,351940,72277,81782,35723,180728
1468,43,METAL SLUG DEFENSE,696205,10000000,4,0.0,0.1,0.0,STRATEGY,435793,80415,54019,22820,103155
1469,44,Army Men Strike - Military Strategy Simulator,676749,10000000,4,0.3,0.6,0.0,STRATEGY,422859,100905,53376,21444,78163
